/mnt/nas05/clusterdata01/home2/f.barbisch/rle-assginment/.venv/lib/python3.12/site-packages/tyro/_parsers.py:344: UserWarning: The field `wandb-entity` is annotated with type `<class 'str'>`, but the default value `None` has type `<class 'NoneType'>`. We'll try to handle this gracefully, but it may cause unexpected behavior.
  warnings.warn(message)
A.L.E: Arcade Learning Environment (version 0.10.1+unknown)
[Powered by Stella]
eval_episode=0, episodic_return=[205.], episodic_length=[678], episodic_time=[0.317721]
eval_episode=37, episodic_return=[145.], episodic_length=[526], episodic_time=[0.209249]
eval_episode=38, episodic_return=[35.], episodic_length=[516], episodic_time=[0.206464]
eval_episode=39, episodic_return=[115.], episodic_length=[502], episodic_time=[0.198239]
eval_episode=40, episodic_return=[190.], episodic_length=[617], episodic_time=[0.248178]
eval_episode=41, episodic_return=[65.], episodic_length=[457], episodic_time=[0.18252]
eval_episode=42, episodic_return=[35.], episodic_length=[393], episodic_time=[0.155062]
eval_episode=43, episodic_return=[170.], episodic_length=[714], episodic_time=[0.286169]
eval_episode=44, episodic_return=[65.], episodic_length=[289], episodic_time=[0.113525]
eval_episode=45, episodic_return=[115.], episodic_length=[459], episodic_time=[0.184526]
eval_episode=46, episodic_return=[35.], episodic_length=[482], episodic_time=[0.193651]
eval_episode=47, episodic_return=[315.], episodic_length=[675], episodic_time=[0.264964]
eval_episode=48, episodic_return=[155.], episodic_length=[549], episodic_time=[0.221803]
eval_episode=49, episodic_return=[110.], episodic_length=[521], episodic_time=[0.209232]
eval_episode=50, episodic_return=[85.], episodic_length=[529], episodic_time=[0.210934]
eval_episode=51, episodic_return=[125.], episodic_length=[597], episodic_time=[0.240408]
eval_episode=52, episodic_return=[135.], episodic_length=[543], episodic_time=[0.218149]
eval_episode=53, episodic_return=[20.], episodic_length=[317], episodic_time=[0.127382]
eval_episode=54, episodic_return=[140.], episodic_length=[422], episodic_time=[0.166668]
eval_episode=55, episodic_return=[520.], episodic_length=[644], episodic_time=[0.254435]
eval_episode=56, episodic_return=[65.], episodic_length=[480], episodic_time=[0.192969]
eval_episode=57, episodic_return=[200.], episodic_length=[781], episodic_time=[0.31428]
eval_episode=58, episodic_return=[30.], episodic_length=[255], episodic_time=[0.098596]
eval_episode=59, episodic_return=[240.], episodic_length=[834], episodic_time=[0.329022]
eval_episode=60, episodic_return=[20.], episodic_length=[390], episodic_time=[0.153646]
eval_episode=61, episodic_return=[130.], episodic_length=[519], episodic_time=[0.208096]
eval_episode=62, episodic_return=[205.], episodic_length=[610], episodic_time=[0.243273]
eval_episode=63, episodic_return=[185.], episodic_length=[810], episodic_time=[0.323444]
eval_episode=64, episodic_return=[120.], episodic_length=[461], episodic_time=[0.195774]
eval_episode=65, episodic_return=[155.], episodic_length=[561], episodic_time=[0.223556]
eval_episode=66, episodic_return=[260.], episodic_length=[909], episodic_time=[0.362015]
eval_episode=67, episodic_return=[95.], episodic_length=[498], episodic_time=[0.197101]
eval_episode=68, episodic_return=[135.], episodic_length=[769], episodic_time=[0.303314]
eval_episode=69, episodic_return=[510.], episodic_length=[721], episodic_time=[0.282101]
eval_episode=70, episodic_return=[155.], episodic_length=[479], episodic_time=[0.189093]
eval_episode=71, episodic_return=[15.], episodic_length=[367], episodic_time=[0.144637]
eval_episode=72, episodic_return=[100.], episodic_length=[490], episodic_time=[0.195039]
eval_episode=73, episodic_return=[150.], episodic_length=[534], episodic_time=[0.211435]
eval_episode=74, episodic_return=[45.], episodic_length=[422], episodic_time=[0.165946]
eval_episode=75, episodic_return=[195.], episodic_length=[582], episodic_time=[0.230041]
eval_episode=76, episodic_return=[55.], episodic_length=[324], episodic_time=[0.127317]
eval_episode=77, episodic_return=[170.], episodic_length=[821], episodic_time=[0.325718]
eval_episode=78, episodic_return=[35.], episodic_length=[304], episodic_time=[0.119952]
eval_episode=79, episodic_return=[140.], episodic_length=[810], episodic_time=[0.319975]
eval_episode=80, episodic_return=[30.], episodic_length=[321], episodic_time=[0.125294]
eval_episode=81, episodic_return=[40.], episodic_length=[305], episodic_time=[0.119943]
eval_episode=82, episodic_return=[120.], episodic_length=[515], episodic_time=[0.203675]
eval_episode=83, episodic_return=[375.], episodic_length=[935], episodic_time=[0.3565]
eval_episode=84, episodic_return=[70.], episodic_length=[469], episodic_time=[0.184864]
eval_episode=85, episodic_return=[145.], episodic_length=[506], episodic_time=[0.19813]
eval_episode=86, episodic_return=[10.], episodic_length=[245], episodic_time=[0.096914]
eval_episode=87, episodic_return=[125.], episodic_length=[496], episodic_time=[0.196694]
eval_episode=88, episodic_return=[50.], episodic_length=[380], episodic_time=[0.147805]
eval_episode=89, episodic_return=[75.], episodic_length=[513], episodic_time=[0.203738]
eval_episode=90, episodic_return=[200.], episodic_length=[903], episodic_time=[0.352779]
eval_episode=91, episodic_return=[45.], episodic_length=[405], episodic_time=[0.160698]
eval_episode=92, episodic_return=[125.], episodic_length=[478], episodic_time=[0.188538]
eval_episode=93, episodic_return=[105.], episodic_length=[539], episodic_time=[0.212604]
eval_episode=94, episodic_return=[295.], episodic_length=[736], episodic_time=[0.288995]
eval_episode=95, episodic_return=[110.], episodic_length=[431], episodic_time=[0.169211]
eval_episode=96, episodic_return=[70.], episodic_length=[288], episodic_time=[0.113378]
eval_episode=97, episodic_return=[100.], episodic_length=[522], episodic_time=[0.205547]
eval_episode=98, episodic_return=[35.], episodic_length=[387], episodic_time=[0.152511]
eval_episode=99, episodic_return=[255.], episodic_length=[704], episodic_time=[0.276072]
