eval_episode=0, episodic_return=[140.], episodic_length=[475], episodic_time=[0.219684]
eval_episode=44, episodic_return=[145.], episodic_length=[675], episodic_time=[0.271695]
eval_episode=45, episodic_return=[90.], episodic_length=[379], episodic_time=[0.151905]
eval_episode=46, episodic_return=[350.], episodic_length=[698], episodic_time=[0.278322]
eval_episode=47, episodic_return=[45.], episodic_length=[456], episodic_time=[0.18216]
eval_episode=48, episodic_return=[295.], episodic_length=[757], episodic_time=[0.300515]
eval_episode=49, episodic_return=[80.], episodic_length=[354], episodic_time=[0.140611]
eval_episode=50, episodic_return=[110.], episodic_length=[575], episodic_time=[0.229809]
eval_episode=51, episodic_return=[70.], episodic_length=[441], episodic_time=[0.176466]
eval_episode=52, episodic_return=[20.], episodic_length=[334], episodic_time=[0.130776]
eval_episode=53, episodic_return=[220.], episodic_length=[743], episodic_time=[0.296214]
eval_episode=54, episodic_return=[210.], episodic_length=[723], episodic_time=[0.285857]
eval_episode=55, episodic_return=[95.], episodic_length=[475], episodic_time=[0.187811]
eval_episode=56, episodic_return=[175.], episodic_length=[684], episodic_time=[0.268974]
eval_episode=57, episodic_return=[45.], episodic_length=[533], episodic_time=[0.213292]
eval_episode=58, episodic_return=[230.], episodic_length=[739], episodic_time=[0.293495]
eval_episode=59, episodic_return=[105.], episodic_length=[455], episodic_time=[0.179663]
eval_episode=60, episodic_return=[170.], episodic_length=[514], episodic_time=[0.204428]
eval_episode=61, episodic_return=[75.], episodic_length=[519], episodic_time=[0.208342]
eval_episode=62, episodic_return=[105.], episodic_length=[517], episodic_time=[0.208088]
eval_episode=63, episodic_return=[85.], episodic_length=[509], episodic_time=[0.203248]
eval_episode=64, episodic_return=[95.], episodic_length=[393], episodic_time=[0.166119]
eval_episode=65, episodic_return=[30.], episodic_length=[423], episodic_time=[0.168897]
eval_episode=66, episodic_return=[135.], episodic_length=[501], episodic_time=[0.196922]
eval_episode=67, episodic_return=[315.], episodic_length=[773], episodic_time=[0.305039]
eval_episode=68, episodic_return=[55.], episodic_length=[442], episodic_time=[0.175954]
eval_episode=69, episodic_return=[55.], episodic_length=[392], episodic_time=[0.156835]
eval_episode=70, episodic_return=[320.], episodic_length=[680], episodic_time=[0.267854]
eval_episode=71, episodic_return=[155.], episodic_length=[627], episodic_time=[0.251681]
eval_episode=72, episodic_return=[110.], episodic_length=[409], episodic_time=[0.161543]
eval_episode=73, episodic_return=[170.], episodic_length=[609], episodic_time=[0.241985]
eval_episode=74, episodic_return=[245.], episodic_length=[967], episodic_time=[0.380962]
eval_episode=75, episodic_return=[600.], episodic_length=[913], episodic_time=[0.352882]
eval_episode=76, episodic_return=[145.], episodic_length=[491], episodic_time=[0.196874]
eval_episode=77, episodic_return=[40.], episodic_length=[353], episodic_time=[0.138141]
eval_episode=78, episodic_return=[110.], episodic_length=[476], episodic_time=[0.190485]
eval_episode=79, episodic_return=[170.], episodic_length=[558], episodic_time=[0.22205]
eval_episode=80, episodic_return=[125.], episodic_length=[532], episodic_time=[0.210805]
eval_episode=81, episodic_return=[635.], episodic_length=[895], episodic_time=[0.344454]
eval_episode=82, episodic_return=[25.], episodic_length=[465], episodic_time=[0.18691]
eval_episode=83, episodic_return=[240.], episodic_length=[746], episodic_time=[0.297489]
eval_episode=84, episodic_return=[80.], episodic_length=[519], episodic_time=[0.209712]
eval_episode=85, episodic_return=[120.], episodic_length=[409], episodic_time=[0.161946]
eval_episode=86, episodic_return=[125.], episodic_length=[355], episodic_time=[0.139728]
eval_episode=87, episodic_return=[225.], episodic_length=[758], episodic_time=[0.302908]
eval_episode=88, episodic_return=[430.], episodic_length=[637], episodic_time=[0.252795]
eval_episode=89, episodic_return=[80.], episodic_length=[496], episodic_time=[0.197289]
eval_episode=90, episodic_return=[105.], episodic_length=[287], episodic_time=[0.113469]
eval_episode=91, episodic_return=[80.], episodic_length=[384], episodic_time=[0.151379]
eval_episode=92, episodic_return=[30.], episodic_length=[265], episodic_time=[0.105979]
eval_episode=93, episodic_return=[180.], episodic_length=[462], episodic_time=[0.182773]
eval_episode=94, episodic_return=[105.], episodic_length=[482], episodic_time=[0.191336]
eval_episode=95, episodic_return=[190.], episodic_length=[702], episodic_time=[0.279735]
eval_episode=96, episodic_return=[35.], episodic_length=[291], episodic_time=[0.114545]
eval_episode=97, episodic_return=[55.], episodic_length=[312], episodic_time=[0.121584]
eval_episode=98, episodic_return=[135.], episodic_length=[423], episodic_time=[0.166985]
eval_episode=99, episodic_return=[55.], episodic_length=[443], episodic_time=[0.175726]
[1;34mwandb[0m: 🚀 View run [33mALE/SpaceInvaders-v5__random_baseline__1__20241222_221150[0m at: [34mhttps://wandb.ai/florin-barbisch/cleanRL/runs/hmge7wxc[0m
[1;34mwandb[0m: Find logs at: [1;35m../../../mnt/nas05/clusterdata01/home2/f.barbisch/rle-assginment/wandb/run-20241222_221154-hmge7wxc/logs[0m
